Datum,Last Transaction,Maximum,Minimum,Average,Change,Amount,Total
18.10.2016,"42.010,00","42.010,00","42.010,00","42.010,00","2,22",3.0,126.030
17.10.2016,"41.098,00","41.098,00","41.098,00","41.098,00","0,00",0.0,0
14.10.2016,"41.098,00","41.098,00","41.098,00","41.098,00","0,00",0.0,0
13.10.2016,"41.098,00","41.098,00","41.098,00","41.098,00","3,00",5.0,205.490
12.10.2016,"39.901,00","39.901,00","39.901,00","39.901,00","0,00",0.0,0
10.10.2016,"39.901,00","39.901,00","39.901,00","39.901,00","0,00",0.0,0
07.10.2016,"39.901,00","39.901,00","39.901,00","39.901,00","0,00",0.0,0
06.10.2016,"39.901,00","39.901,00","39.901,00","39.901,00","0,00",0.0,0
05.10.2016,"39.901,00","39.901,00","39.901,00","39.901,00","-2,96",1.0,39.901
04.10.2016,"41.116,00","41.116,00","41.116,00","41.116,00","0,00",0.0,0
03.10.2016,"41.116,00","41.116,00","41.116,00","41.116,00","0,00",0.0,0
30.9.2016,"41.116,00","41.116,00","41.116,00","41.116,00","0,00",0.0,0
29.9.2016,"41.116,00","41.116,00","41.116,00","41.116,00","0,00",0.0,0
28.9.2016,"41.116,00","41.116,00","41.116,00","41.116,00","0,00",0.0,0
27.9.2016,"41.116,00","41.116,00","41.116,00","41.116,00","0,00",0.0,0
26.9.2016,"41.116,00","41.116,00","41.116,00","41.116,00","0,00",0.0,0
23.9.2016,"41.116,00","41.116,00","41.116,00","41.116,00","0,83",3.0,123.348
22.9.2016,"41.000,00","41.000,00","41.000,00","40.777,78","0,00",0.0,0
21.9.2016,"41.000,00","41.000,00","41.000,00","40.777,78","0,00",0.0,0
20.9.2016,"41.000,00","41.000,00","41.000,00","40.777,78","0,00",0.0,0
19.9.2016,"41.000,00","41.000,00","41.000,00","40.777,78","0,00",0.0,0
16.9.2016,"41.000,00","41.000,00","41.000,00","40.777,78","0,00",0.0,0
15.9.2016,"41.000,00","41.000,00","41.000,00","40.777,78","0,00",0.0,0
14.9.2016,"41.000,00","41.000,00","40.500,00","40.777,78","-1,03",9.0,367.000
13.9.2016,"41.203,00","41.203,00","41.203,00","41.203,00","-2,91",1.0,41.203
12.9.2016,"42.440,00","42.440,00","42.440,00","42.440,00","0,00",0.0,0
09.9.2016,"42.440,00","42.440,00","42.440,00","42.440,00","0,00",0.0,0
07.9.2016,"42.440,00","42.440,00","42.440,00","42.440,00","3,00",3.0,127.320
06.9.2016,"41.204,00","41.204,00","41.204,00","41.204,00","0,00",0.0,0
05.9.2016,"41.204,00","41.204,00","41.204,00","41.204,00","0,00",0.0,0
02.9.2016,"41.204,00","41.204,00","41.204,00","41.204,00","3,01",3.0,1.123.612
01.9.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
31.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
30.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
29.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
26.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
25.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
24.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
23.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
22.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
19.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
18.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
17.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
16.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
15.8.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,08",1.0,40.000
12.8.2016,"39.970,00","39.970,00","39.970,00","39.970,00","0,00",0.0,0
11.8.2016,"39.970,00","39.970,00","39.970,00","39.970,00","0,00",0.0,0
10.8.2016,"39.970,00","39.970,00","39.970,00","39.970,00","0,00",0.0,0
09.8.2016,"39.970,00","39.970,00","39.970,00","39.970,00","0,00",0.0,0
08.8.2016,"39.970,00","39.970,00","39.970,00","39.970,00","0,00",0.0,0
05.8.2016,"39.970,00","39.970,00","39.970,00","39.970,00","3,01",20.0,799.400
04.8.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
03.8.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
01.8.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
29.7.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
28.7.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
27.7.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
26.7.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
25.7.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
22.7.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
21.7.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
20.7.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
19.7.2016,"38.801,00","38.801,00","38.801,00","38.801,00","0,00",0.0,0
18.7.2016,"38.801,00","38.801,00","38.801,00","38.801,00","-3,00",1.0,38.801
15.7.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
14.7.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
13.7.2016,"40.000,00","40.000,00","40.000,00","40.000,00","3,09",3.0,120.000
12.7.2016,"38.800,00","38.800,00","38.800,00","38.800,00","0,00",0.0,0
11.7.2016,"38.800,00","38.800,00","38.800,00","38.800,00","-3,00",1.0,38.800
08.7.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
07.7.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
06.7.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
04.7.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
01.7.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
30.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
29.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
28.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",1.0,40.000
27.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
24.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
23.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
22.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
21.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
20.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
16.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
15.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
14.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
13.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
10.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
09.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",1.0,40.000
08.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
07.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
06.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
03.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
02.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
01.6.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
31.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
30.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
27.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
26.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
25.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
23.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
20.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
19.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
18.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
17.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
16.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
13.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
12.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
11.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
10.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
09.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
06.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
05.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",3.0,120.000
04.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
03.5.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
28.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
27.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
26.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
25.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
22.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
21.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
20.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",4.0,160.000
19.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
18.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
15.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
14.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
13.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
12.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",4.0,160.000
11.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",5.0,200.000
08.4.2016,"40.000,00","40.000,00","40.000,00","40.000,50","0,00",0.0,0
07.4.2016,"40.000,00","40.000,00","40.000,00","40.000,50","0,00",0.0,0
06.4.2016,"40.000,00","40.000,00","40.000,00","40.000,50","0,00",0.0,0
05.4.2016,"40.000,00","40.001,00","40.000,00","40.000,50","0,00",4.0,160.002
04.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",4.0,160.000
01.4.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
31.3.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
30.3.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
29.3.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
28.3.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",1.0,40.000
25.3.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",3.0,1.320.000
24.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
23.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
22.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
21.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
18.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
17.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
16.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
15.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
14.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,5.880.000
11.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",6.0,240.012
10.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
09.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
08.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
07.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",2.0,80.004
04.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
03.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",3.0,120.006
02.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
01.3.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
29.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
26.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",1.0,40.002
25.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",5.0,200.010
24.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
23.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
22.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
19.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
18.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",1.0,40.002
17.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
16.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
15.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
12.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
11.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
10.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
09.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
08.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
05.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
04.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
03.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
02.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
01.2.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
29.1.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
28.1.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",0.0,0
27.1.2016,"40.002,00","40.002,00","40.002,00","40.002,00","0,00",10.0,400.020
26.1.2016,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
25.1.2016,"40.000,00","40.000,00","40.000,00","40.000,00","1,27",8.0,320.000
22.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","0,00",0.0,0
21.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","0,00",0.0,0
20.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","0,00",0.0,0
18.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","0,00",0.0,0
15.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","0,00",0.0,0
14.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","0,00",0.0,0
13.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","0,00",0.0,0
12.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","0,00",0.0,0
11.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","0,00",0.0,0
08.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","0,00",0.0,0
05.1.2016,"39.500,00","39.500,00","39.500,00","39.500,00","4,41",2.0,79.000
04.1.2016,"37.830,00","37.830,00","37.830,00","37.830,00","0,00",0.0,0
30.12.2015,"37.830,00","37.830,00","37.830,00","37.830,00","0,00",0.0,0
30.12.2015,"37.830,00","37.830,00","37.830,00","37.830,00","0,00",0.0,0
29.12.2015,"37.830,00","37.830,00","37.830,00","37.830,00","-5,42",5.0,189.150
28.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
25.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",150.0,6.000.000
24.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",48.0,1.920.000
23.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
22.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
21.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","3,09",1.0,57.640.000
18.12.2015,"38.800,00","38.800,00","38.800,00","38.800,00","-3,00",2.0,77.600
17.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
16.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",12.0,480.000
15.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
14.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
11.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
10.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
09.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","0,00",0.0,0
07.12.2015,"40.000,00","40.000,00","40.000,00","40.000,00","2,56",1.0,40.000
04.12.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
03.12.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
01.12.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
30.11.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
27.11.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
26.11.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
25.11.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
24.11.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
23.11.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
20.11.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
19.11.2015,"39.000,00","39.000,00","39.000,00","39.000,00","0,00",0.0,0
18.11.2015,"39.000,00","39.000,00","39.000,00","39.000,00","2,63",17.0,663.000
17.11.2015,"38.000,00","38.000,00","38.000,00","38.000,00","0,00",0.0,0
16.11.2015,"38.000,00","38.000,00","38.000,00","38.000,00","-6,17",2.0,76.000
13.11.2015,"40.500,00","40.500,00","40.500,00","40.500,00","0,00",0.0,0
12.11.2015,"40.500,00","40.500,00","40.500,00","40.500,00","0,00",0.0,0
11.11.2015,"40.500,00","40.500,00","40.500,00","40.500,00","0,00",0.0,0
10.11.2015,"40.500,00","40.500,00","40.500,00","40.500,00","0,00",0.0,0
09.11.2015,"40.500,00","40.500,00","40.500,00","40.500,00","0,00",0.0,0
06.11.2015,"40.500,00","40.500,00","40.500,00","40.500,00","0,00",0.0,0
05.11.2015,"40.500,00","40.500,00","40.500,00","40.500,00","0,00",0.0,0
04.11.2015,"40.500,00","40.500,00","40.500,00","40.500,00","-13,02",1.0,40.500
03.11.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
02.11.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
30.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
29.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
28.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
27.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
26.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
22.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
21.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
20.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
19.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
16.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
15.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
14.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
13.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
09.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
08.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
07.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
06.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
05.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
02.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
01.10.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
30.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
29.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
28.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
25.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
24.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
23.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
22.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
21.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
18.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
17.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
16.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","0,00",0.0,0
15.9.2015,"46.560,00","46.560,00","46.560,00","46.560,00","-3,00",2.0,93.120
14.9.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
11.9.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
10.9.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
09.9.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
07.9.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
04.9.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
03.9.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
02.9.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
01.9.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
31.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
27.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
26.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
25.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
24.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
21.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
20.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
19.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
18.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
17.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
14.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
13.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
12.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
11.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
10.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
07.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
06.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
05.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
04.8.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
31.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
30.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
29.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
28.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
27.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
24.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
23.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
22.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
21.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
20.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
16.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
15.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
14.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
13.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
10.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
09.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
08.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
07.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
06.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
03.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
02.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
01.7.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
30.6.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
29.6.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
26.6.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
25.6.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
24.6.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
23.6.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
22.6.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
19.6.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
18.6.2015,"48.000,00","48.000,00","48.000,00","48.000,00","0,00",0.0,0
